percent_grammar_1,percent_cohort2,cohort2_age,name,mean_state_of_nodes
60,20,50,cohort2_state,0.8711419255574033
70,20,50,cohort1_state,0.9918649413542548
70,20,50,cohort2_state,0.9916178922642722
10,35,50,cohort1_state,0.00413848727980725
10,35,50,cohort2_state,0.00389553222811631
80,20,50,cohort1_state,0.9889534302427638
80,20,50,cohort2_state,0.9902569977191524
30,35,50,cohort1_state,0.00541132406742901
30,35,50,cohort2_state,0.00571526201222142
90,20,50,cohort1_state,0.9933173454096832
90,20,50,cohort2_state,0.9919526609815376
20,35,50,cohort1_state,0.00756324329680145
20,35,50,cohort2_state,0.00760121647030598
35,35,50,cohort1_state,0.00586952690805617
35,35,50,cohort2_state,0.00333544046589626
45,35,50,cohort1_state,0.00866684926419918
45,35,50,cohort2_state,0.00850945517406401
40,35,50,cohort1_state,0.15872669246803628
40,35,50,cohort2_state,0.2136268694971262
50,35,50,cohort1_state,0.2987814430799961
50,35,50,cohort2_state,0.3933983391802155
90,35,50,cohort1_state,0.9911412018007696
90,35,50,cohort2_state,0.9912527092472584
20,50,50,cohort1_state,0.0069424851184452
20,50,50,cohort2_state,0.00542605677246788
60,35,50,cohort1_state,0.8143980814974593
60,35,50,cohort2_state,0.7238279321283512
80,35,50,cohort1_state,0.918668189438418
80,35,50,cohort2_state,0.8925477003115674
70,35,50,cohort1_state,0.993818815856402
70,35,50,cohort2_state,0.9922219886229902
30,50,50,cohort1_state,0.00613918008473339
30,50,50,cohort2_state,0.00484111863958136
10,50,50,cohort1_state,0.00690643723677433
10,50,50,cohort2_state,0.00738695986281667
35,50,50,cohort1_state,0.15734613727267538
35,50,50,cohort2_state,0.3991755185558309
40,50,50,cohort1_state,0.00670290462385541
40,50,50,cohort2_state,0.00726634562337977
45,50,50,cohort1_state,0.2601194934250008
45,50,50,cohort2_state,0.5240872061912805
90,50,50,cohort1_state,0.9916386783519664
90,50,50,cohort2_state,0.9925160786136455
60,50,50,cohort1_state,0.9911631694403402
60,50,50,cohort2_state,0.9896490244965216
80,50,50,cohort1_state,0.9948506930014924
80,50,50,cohort2_state,0.9924440685829764
50,50,50,cohort1_state,0.9401165217344902
50,50,50,cohort2_state,0.9352144568399456
70,50,50,cohort1_state,0.992251133615396
70,50,50,cohort2_state,0.9922130555848884
10,65,50,cohort1_state,0.00741858010818852
10,65,50,cohort2_state,0.00460009946778055
20,65,50,cohort1_state,0.00712499421492497
20,65,50,cohort2_state,0.00842748861160184
30,65,50,cohort1_state,0.0037210632802318
30,65,50,cohort2_state,0.00529799100395731
40,65,50,cohort1_state,0.2536096899599635
40,65,50,cohort2_state,0.32597173425098747
35,65,50,cohort1_state,0.2684902611901452
35,65,50,cohort2_state,0.31158568001576686
45,65,50,cohort1_state,0.6603358710559755
45,65,50,cohort2_state,0.7913366949429419
60,65,50,cohort1_state,0.9909828315427116
60,65,50,cohort2_state,0.992996535218392
80,65,50,cohort1_state,0.9938659016949088
80,65,50,cohort2_state,0.9945012717152444
50,65,50,cohort1_state,0.8277268889130712
50,65,50,cohort2_state,0.8804019449953402
70,65,50,cohort1_state,0.9919692760496333
70,65,50,cohort2_state,0.9916408035950188
90,65,50,cohort1_state,0.993822476128802
90,65,50,cohort2_state,0.9932160750165736
10,75,50,cohort1_state,0.0060599843740406
10,75,50,cohort2_state,0.00498298172141312
20,75,50,cohort1_state,0.01070686668519045
20,75,50,cohort2_state,0.00775127611687801
35,75,50,cohort1_state,0.00833004508210049
35,75,50,cohort2_state,0.00610437064788284
40,75,50,cohort1_state,0.0080143088176838
40,75,50,cohort2_state,0.00764635859922176
60,75,50,cohort1_state,0.7811337290481403
60,75,50,cohort2_state,0.7487471234311545
50,75,50,cohort1_state,0.9914224173044964
50,75,50,cohort2_state,0.9914838564806102
70,75,50,cohort1_state,0.8809996228897136
70,75,50,cohort2_state,0.8750665320210591
30,75,50,cohort1_state,0.00999423200136655
30,75,50,cohort2_state,0.12863065162197723
45,75,50,cohort1_state,0.4563156339355944
45,75,50,cohort2_state,0.6310799956628707
90,75,50,cohort1_state,0.9921445642771836
90,75,50,cohort2_state,0.99280489143551
10,90,50,cohort1_state,0.00364475818577493
10,90,50,cohort2_state,0.00505846063252079
45,90,50,cohort1_state,0.49040909784227416
45,90,50,cohort2_state,0.524377277500863
30,90,50,cohort1_state,0.00317317900054759
30,90,50,cohort2_state,0.00522933451876962
40,90,50,cohort1_state,0.00993870544300172
40,90,50,cohort2_state,0.2230258767226079
80,75,50,cohort1_state,0.9925577218939228
80,75,50,cohort2_state,0.9919893245839976
20,90,50,cohort1_state,0.00405901068451809
20,90,50,cohort2_state,0.12833945594786236
60,90,50,cohort1_state,0.9596362204543056
60,90,50,cohort2_state,0.8149547774245609
35,90,50,cohort1_state,0.00322322367088278
35,90,50,cohort2_state,0.00605102002880668
70,90,50,cohort1_state,0.9958820035749892
70,90,50,cohort2_state,0.9948765099802936
50,90,50,cohort1_state,0.9933020073096837
50,90,50,cohort2_state,0.6145527538848983
90,90,50,cohort1_state,0.9931766382148076
90,90,50,cohort2_state,0.9936218803102298
10,10,150,cohort1_state,0.00517850630825133
10,10,150,cohort2_state,0.00870230006207686
80,90,50,cohort1_state,0.9887812908876004
80,90,50,cohort2_state,0.991782557116597
30,10,150,cohort1_state,0.00819263571958179
30,10,150,cohort2_state,0.00607673089092317
35,10,150,cohort1_state,0.19273901160348236
35,10,150,cohort2_state,0.01207523740408611
45,10,150,cohort1_state,0.52580899141065085
45,10,150,cohort2_state,0.29895565824876963
20,10,150,cohort1_state,0.00758169545364923
20,10,150,cohort2_state,0.00846178764109363
40,10,150,cohort1_state,0.10989704706846984
40,10,150,cohort2_state,0.08989275287865087
50,10,150,cohort1_state,0.7581678954514216
50,10,150,cohort2_state,0.7616428111306175
60,10,150,cohort1_state,0.5595968343640086
60,10,150,cohort2_state,0.951358105542571
80,10,150,cohort1_state,0.9936651378854522
80,10,150,cohort2_state,0.993094064980362
70,10,150,cohort1_state,0.9901823588298988
70,10,150,cohort2_state,0.9910865074134496
90,10,150,cohort1_state,0.9937739871509632
90,10,150,cohort2_state,0.9929429722859744
10,20,150,cohort1_state,0.00436551889449219
10,20,150,cohort2_state,0.00557955556895261
35,20,150,cohort1_state,0.00517772292400416
35,20,150,cohort2_state,0.0073307535421518
30,20,150,cohort1_state,0.00654991447182773
30,20,150,cohort2_state,0.00493860274919217
40,20,150,cohort1_state,0.12991655069919864
40,20,150,cohort2_state,0.23813839965493216
20,20,150,cohort1_state,0.00847658341782512
20,20,150,cohort2_state,0.00700140224969619
45,20,150,cohort1_state,0.1796682569015631
45,20,150,cohort2_state,0.15216510935988903
50,20,150,cohort1_state,0.9452857545497152
50,20,150,cohort2_state,0.8989245942896142
70,20,150,cohort1_state,0.9907913555802864
70,20,150,cohort2_state,0.9931933756793228
80,20,150,cohort1_state,0.994672245692494
80,20,150,cohort2_state,0.994931330864401
60,20,150,cohort1_state,0.9276671390295936
60,20,150,cohort2_state,0.7726631930230018
10,35,150,cohort1_state,0.0064406358408118
10,35,150,cohort2_state,0.00522958902978592
90,20,150,cohort1_state,0.9955120064381622
90,20,150,cohort2_state,0.9912795448993004
20,35,150,cohort1_state,0.00570321157197853
20,35,150,cohort2_state,0.00690817377116438
30,35,150,cohort1_state,0.0999781111870547
30,35,150,cohort2_state,0.0761511025332388
40,35,150,cohort1_state,0.4578662577779839
40,35,150,cohort2_state,0.2739934476679647
35,35,150,cohort1_state,0.23796455929565968
35,35,150,cohort2_state,0.1954497654836111
45,35,150,cohort1_state,0.1350238226255564
45,35,150,cohort2_state,0.18129972534381808
50,35,150,cohort1_state,0.1487489917164047
50,35,150,cohort2_state,0.06656560815753387
60,35,150,cohort1_state,0.8795118822650578
60,35,150,cohort2_state,0.8877771281537795
70,35,150,cohort1_state,0.8986652015370372
70,35,150,cohort2_state,0.7823552355950654
10,50,150,cohort1_state,0.01466038363832747
10,50,150,cohort2_state,0.01286592499463661
90,35,150,cohort1_state,0.9920605138370951
90,35,150,cohort2_state,0.9920326843112895
80,35,150,cohort1_state,0.9948069918130228
80,35,150,cohort2_state,0.991691455116675
40,50,150,cohort1_state,0.1257139436607334
40,50,150,cohort2_state,0.04573274365912296
35,50,150,cohort1_state,0.00474574960568608
35,50,150,cohort2_state,0.00602712345275995
20,50,150,cohort1_state,0.00401080608277266
20,50,150,cohort2_state,0.00323178463103264
45,50,150,cohort1_state,0.3191086753707027
45,50,150,cohort2_state,0.4880710405020595
30,50,150,cohort1_state,0.00785666458133547
30,50,150,cohort2_state,0.00703240219118104
50,50,150,cohort1_state,0.7134157080333561
50,50,150,cohort2_state,0.9850477719468618
80,50,150,cohort1_state,0.9919974013833728
80,50,150,cohort2_state,0.9924030504278872
90,50,150,cohort1_state,0.9936795830934162
90,50,150,cohort2_state,0.9937937756765158
60,50,150,cohort1_state,0.8904580689054635
60,50,150,cohort2_state,0.8813954555887845
10,65,150,cohort1_state,0.01012285506865986
10,65,150,cohort2_state,0.00749689376420962
20,65,150,cohort1_state,0.00590422802927392
20,65,150,cohort2_state,0.00568389854164872
70,50,150,cohort1_state,0.9910951413286764
70,50,150,cohort2_state,0.9873242335878316
30,65,150,cohort1_state,0.00718458122177807
30,65,150,cohort2_state,0.00469001430971572
35,65,150,cohort1_state,0.06828223160138257
35,65,150,cohort2_state,0.07241974437106899
45,65,150,cohort1_state,0.4496594163660111
45,65,150,cohort2_state,0.12270592506262352
40,65,150,cohort1_state,0.05318929621636512
40,65,150,cohort2_state,0.0724389523401728
60,65,150,cohort1_state,0.7825387826000345
60,65,150,cohort2_state,0.8450810592226344
50,65,150,cohort1_state,0.9238775732808372
50,65,150,cohort2_state,0.8655918730005
70,65,150,cohort1_state,0.990258271682567
70,65,150,cohort2_state,0.9911229473543705
10,75,150,cohort1_state,0.00838941869344127
10,75,150,cohort2_state,0.00625485901273109
80,65,150,cohort1_state,0.9934033565327836
80,65,150,cohort2_state,0.9927685817619788
20,75,150,cohort1_state,0.00730334988205209
20,75,150,cohort2_state,0.00626816793388385
35,75,150,cohort1_state,0.0099841815285611
35,75,150,cohort2_state,0.00553763921094665
90,65,150,cohort1_state,0.989002379074872
90,65,150,cohort2_state,0.9914523895142344
40,75,150,cohort1_state,0.01972361548548738
40,75,150,cohort2_state,0.1712200868454096
50,75,150,cohort1_state,0.34368354947563745
50,75,150,cohort2_state,0.1958618777221752
30,75,150,cohort1_state,0.00750938176031314
30,75,150,cohort2_state,0.00800895025121971
45,75,150,cohort1_state,0.20005525313942624
45,75,150,cohort2_state,0.29442362384460324
60,75,150,cohort1_state,0.9930131477906918
60,75,150,cohort2_state,0.9912219065750932
70,75,150,cohort1_state,0.9967134719002966
70,75,150,cohort2_state,0.9933052201322456
90,75,150,cohort1_state,0.9933035315871566
90,75,150,cohort2_state,0.9935100284991284
10,90,150,cohort1_state,0.00738170992140964
10,90,150,cohort2_state,0.00614229338234009
80,75,150,cohort1_state,0.986931641330134
80,75,150,cohort2_state,0.9895311337995494
20,90,150,cohort1_state,0.00512027843782827
20,90,150,cohort2_state,0.0065043464186335
35,90,150,cohort1_state,0.0143353392553158
35,90,150,cohort2_state,0.1921287781861203
30,90,150,cohort1_state,0.00729564164625006
30,90,150,cohort2_state,0.00511435959654528
40,90,150,cohort1_state,0.2546532853989237
40,90,150,cohort2_state,0.1106268515429214
50,90,150,cohort1_state,0.9873956049806836
50,90,150,cohort2_state,0.692017229250252
45,90,150,cohort1_state,0.00263221195182013
45,90,150,cohort2_state,0.06579352098638087
90,90,150,cohort1_state,0.9906533533145414
90,90,150,cohort2_state,0.9922270204724372
60,90,150,cohort1_state,0.9926861499811688
60,90,150,cohort2_state,0.9943593606051117
80,90,150,cohort1_state,0.9898513585335578
80,90,150,cohort2_state,0.9948994318777314
70,90,150,cohort1_state,0.9977865937586848
70,90,150,cohort2_state,0.9927962690639726
30,10,300,cohort1_state,0.23112311589408796
30,10,300,cohort2_state,0.02594805129972618
10,10,300,cohort1_state,0.01102773524139879
10,10,300,cohort2_state,0.00751002125335324
35,10,300,cohort1_state,0.00445799432960088
35,10,300,cohort2_state,0.00320413250526825
20,10,300,cohort1_state,0.00876851703776239
20,10,300,cohort2_state,0.00702910035112259
40,10,300,cohort1_state,0.25495875337397694
40,10,300,cohort2_state,0.2396047635955499
45,10,300,cohort1_state,0.20662940245112593
45,10,300,cohort2_state,0.25609103034608893
60,10,300,cohort1_state,0.8876550570104338
60,10,300,cohort2_state,0.9953704911707332
50,10,300,cohort1_state,0.4538349553063869
50,10,300,cohort2_state,0.4967809120005732
70,10,300,cohort1_state,0.995740007592422
70,10,300,cohort2_state,0.9958934080490895
80,10,300,cohort1_state,0.9933466070283158
80,10,300,cohort2_state,0.9931724625797532
90,10,300,cohort1_state,0.986817047668462
90,10,300,cohort2_state,0.9956592449955636
10,20,300,cohort1_state,0.00711772360951515
10,20,300,cohort2_state,0.00447249095354797
20,20,300,cohort1_state,0.00786166119501271
20,20,300,cohort2_state,0.00553346244069171
35,20,300,cohort1_state,0.00793133413304645
35,20,300,cohort2_state,0.00585822485150741
40,20,300,cohort1_state,0.14888572032978567
40,20,300,cohort2_state,0.01135571838385577
45,20,300,cohort1_state,0.14148642573623119
45,20,300,cohort2_state,0.2532684514328303
50,20,300,cohort1_state,0.3281497800255056
50,20,300,cohort2_state,0.02495412459234293
60,20,300,cohort1_state,0.930588489384427
60,20,300,cohort2_state,0.99264437270048
30,20,300,cohort1_state,0.00726476674076547
30,20,300,cohort2_state,0.00510575498487948
80,20,300,cohort1_state,0.9969719875452168
80,20,300,cohort2_state,0.9940827561755328
70,20,300,cohort1_state,0.9932286321604868
70,20,300,cohort2_state,0.9941233772119106
90,20,300,cohort1_state,0.9932277066788406
90,20,300,cohort2_state,0.9923887162361184
10,35,300,cohort1_state,0.00807930496721097
10,35,300,cohort2_state,0.00760976720702046
35,35,300,cohort1_state,0.06103266337829097
35,35,300,cohort2_state,0.21382271269423275
20,35,300,cohort1_state,0.21855084819755569
20,35,300,cohort2_state,0.00990118775471833
50,35,300,cohort1_state,0.21912776113164767
50,35,300,cohort2_state,0.23343064386729032
30,35,300,cohort1_state,0.01029593290538135
30,35,300,cohort2_state,0.00623711888963294
40,35,300,cohort1_state,0.10719784045912271
40,35,300,cohort2_state,0.07938755135646731
60,35,300,cohort1_state,0.7358980886053685
60,35,300,cohort2_state,0.7852045550070571
80,35,300,cohort1_state,0.9925862919764308
80,35,300,cohort2_state,0.9929315668341288
45,35,300,cohort1_state,0.35826567777685947
45,35,300,cohort2_state,0.3335998421725496
70,35,300,cohort1_state,0.993636113479996
70,35,300,cohort2_state,0.9921871997071768
20,50,300,cohort1_state,0.00613364106480453
20,50,300,cohort2_state,0.00793551944388058
10,50,300,cohort1_state,0.0071619523669355
10,50,300,cohort2_state,0.00547732349973123
90,35,300,cohort1_state,0.9904054006658156
90,35,300,cohort2_state,0.9922271815146784
30,50,300,cohort1_state,0.08267930468450585
30,50,300,cohort2_state,0.05856928649986638
40,50,300,cohort1_state,0.012363800049757
40,50,300,cohort2_state,0.00558378550679662
45,50,300,cohort1_state,0.3954621564704769
45,50,300,cohort2_state,0.4932122062538043
35,50,300,cohort1_state,0.00802397665961063
35,50,300,cohort2_state,0.00705263705926829
50,50,300,cohort1_state,0.5247263585817825
50,50,300,cohort2_state,0.4285470122310975
60,50,300,cohort1_state,0.8002877705941541
60,50,300,cohort2_state,0.9043727167524412
70,50,300,cohort1_state,0.9959841266365752
70,50,300,cohort2_state,0.993099234868699
10,65,300,cohort1_state,0.00765929134099129
10,65,300,cohort2_state,0.00622019322071428
30,65,300,cohort1_state,0.03299845890706505
30,65,300,cohort2_state,0.18381341371197332
35,65,300,cohort1_state,0.00473190490928642
35,65,300,cohort2_state,0.00604475020642904
80,50,300,cohort1_state,0.9942661333753864
80,50,300,cohort2_state,0.994217669587232
90,50,300,cohort1_state,0.9949969035983636
90,50,300,cohort2_state,0.994123354711504
20,65,300,cohort1_state,0.00554166561139041
20,65,300,cohort2_state,0.00565702205982946
50,65,300,cohort1_state,0.963761371330256
50,65,300,cohort2_state,0.8570925484254326
40,65,300,cohort1_state,0.150125301408268
40,65,300,cohort2_state,0.14614452271826803
45,65,300,cohort1_state,0.7162327499332669
45,65,300,cohort2_state,0.7999587095472964
60,65,300,cohort1_state,0.6667310571597929
60,65,300,cohort2_state,0.5793919043496691
70,65,300,cohort1_state,0.993015850534586
70,65,300,cohort2_state,0.9932157119919104
90,65,300,cohort1_state,0.9890470510392468
90,65,300,cohort2_state,0.9897557858024404
10,75,300,cohort1_state,0.00471309031279808
10,75,300,cohort2_state,0.00747549754713897
80,65,300,cohort1_state,0.9910690027806534
80,65,300,cohort2_state,0.9926718558837874
20,75,300,cohort1_state,0.00473138326634654
20,75,300,cohort2_state,0.00650477575191835
35,75,300,cohort1_state,0.1741291497595455
35,75,300,cohort2_state,0.10543816979785874
40,75,300,cohort1_state,0.00559419854933879
40,75,300,cohort2_state,0.00652226099712319
30,75,300,cohort1_state,0.00611879246185971
30,75,300,cohort2_state,0.00761792339728658
45,75,300,cohort1_state,0.6584139037813976
45,75,300,cohort2_state,0.7837164342207681
50,75,300,cohort1_state,0.27969322666891605
50,75,300,cohort2_state,0.5992763539963889
60,75,300,cohort1_state,0.9951115155477444
60,75,300,cohort2_state,0.9913806350986368
70,75,300,cohort1_state,0.9960351369245766
70,75,300,cohort2_state,0.9938407785781004
80,75,300,cohort1_state,0.9917309517798132
80,75,300,cohort2_state,0.9932032131005564
30,90,300,cohort1_state,0.00804966626487493
30,90,300,cohort2_state,0.00546853459381564
10,90,300,cohort1_state,0.00596598408249905
10,90,300,cohort2_state,0.00719899146794521
20,90,300,cohort1_state,0.00353244070212227
20,90,300,cohort2_state,0.10012338221508768
90,75,300,cohort1_state,0.9947891510227472
90,75,300,cohort2_state,0.9937291518929416
40,90,300,cohort1_state,0.2612493545705116
40,90,300,cohort2_state,0.2508788691169681
35,90,300,cohort1_state,0.0138527538325429
35,90,300,cohort2_state,0.25956401986815963
45,90,300,cohort1_state,0.00405615767717866
45,90,300,cohort2_state,0.00742027507674652
60,90,300,cohort1_state,0.9950897269518688
60,90,300,cohort2_state,0.8469425660029318
35,10,500,cohort1_state,0.12005253171782954
35,10,500,cohort2_state,0.4651917431061327
10,10,500,cohort1_state,0.00671737873593511
10,10,500,cohort2_state,0.00814994974967404
90,90,300,cohort1_state,0.9849085812380236
90,90,300,cohort2_state,0.9890324812288674
30,10,500,cohort1_state,0.06552400843112832
30,10,500,cohort2_state,0.15486951519094588
70,90,300,cohort1_state,0.9946573441106126
70,90,300,cohort2_state,0.9022510446279032
80,90,300,cohort1_state,0.991190454158553
80,90,300,cohort2_state,0.9920003483661536
40,10,500,cohort1_state,0.2415299302865959
40,10,500,cohort2_state,0.00676109903354495
20,10,500,cohort1_state,0.00818383952028451
20,10,500,cohort2_state,0.00769940084728175
50,90,300,cohort1_state,0.21048282276797073
50,90,300,cohort2_state,0.6347989459751556
45,10,500,cohort1_state,0.5733659564776674
45,10,500,cohort2_state,0.7923565346358702
60,10,500,cohort1_state,0.8413479805768156
60,10,500,cohort2_state,0.4842358857842625
30,20,500,cohort1_state,0.0041729835577516
30,20,500,cohort2_state,0.0047494742610869
80,10,500,cohort1_state,0.9903792502828136
80,10,500,cohort2_state,0.98918102204077
50,10,500,cohort1_state,0.24644946790067296
50,10,500,cohort2_state,0.2518371892732456
10,20,500,cohort1_state,0.0037811598747927
10,20,500,cohort2_state,0.00542418359141701
90,10,500,cohort1_state,0.994829616202722
90,10,500,cohort2_state,0.993674754043951
35,20,500,cohort1_state,0.15867424859368878
35,20,500,cohort2_state,0.09787137577928222
20,20,500,cohort1_state,0.00757461205004853
20,20,500,cohort2_state,0.0064191386115995
70,10,500,cohort1_state,0.9921563417475356
70,10,500,cohort2_state,0.991386771571686
60,20,500,cohort1_state,0.8767524491127655
60,20,500,cohort2_state,0.988538393336229
40,20,500,cohort1_state,0.24831336311502547
40,20,500,cohort2_state,0.23531431320036572
45,20,500,cohort1_state,0.00675282031792171
45,20,500,cohort2_state,0.00566225962803036
50,20,500,cohort1_state,0.788611872125973
50,20,500,cohort2_state,0.8712948208469363
80,20,500,cohort1_state,0.9910308424391616
80,20,500,cohort2_state,0.993703312474896
10,35,500,cohort1_state,0.00369710296443239
10,35,500,cohort2_state,0.00660294394580297
90,20,500,cohort1_state,0.9880138033705068
90,20,500,cohort2_state,0.98936608510361
70,20,500,cohort1_state,0.9348558026193454
70,20,500,cohort2_state,0.765559563411159
20,35,500,cohort1_state,0.00741896618422859
20,35,500,cohort2_state,0.00847045651161922
30,35,500,cohort1_state,0.1596403459244528
30,35,500,cohort2_state,0.2745202356063035
40,35,500,cohort1_state,0.6189904742228406
40,35,500,cohort2_state,0.398417981825107
45,35,500,cohort1_state,0.00420163342430657
45,35,500,cohort2_state,0.00622819925806339
50,35,500,cohort1_state,0.4274192686300866
50,35,500,cohort2_state,0.4169130765367736
70,35,500,cohort1_state,0.9938572720146096
70,35,500,cohort2_state,0.9912743910240112
35,35,500,cohort1_state,0.0460590324067334
35,35,500,cohort2_state,0.1171995601991561
60,35,500,cohort1_state,0.9950660031340886
60,35,500,cohort2_state,0.9931705282693484
80,35,500,cohort1_state,0.9967130581707226
80,35,500,cohort2_state,0.9924235836256582
90,35,500,cohort1_state,0.9928096817794372
90,35,500,cohort2_state,0.9922315306184608
10,50,500,cohort1_state,0.00527665935034611
10,50,500,cohort2_state,0.00822414600456753
20,50,500,cohort1_state,0.00780039254872887
20,50,500,cohort2_state,0.00710190458059755
30,50,500,cohort1_state,0.1250460243179315
30,50,500,cohort2_state,0.01354403599384688
35,50,500,cohort1_state,0.00765591146511908
35,50,500,cohort2_state,0.00871010980188804
40,50,500,cohort1_state,0.14406054407363875
40,50,500,cohort2_state,0.04236703104781268
45,50,500,cohort1_state,0.02371297835996037
45,50,500,cohort2_state,0.00871104216351649
70,50,500,cohort1_state,0.8370148556651491
70,50,500,cohort2_state,0.7104557584730442
50,50,500,cohort1_state,0.6702467398194528
50,50,500,cohort2_state,0.5163124801161134
90,50,500,cohort1_state,0.991326776342052
90,50,500,cohort2_state,0.9945481587667556
60,50,500,cohort1_state,0.9164980165663508
60,50,500,cohort2_state,0.7535429573737461
10,65,500,cohort1_state,0.01488384047318103
10,65,500,cohort2_state,0.00940904219100946
80,50,500,cohort1_state,0.9955979107390328
80,50,500,cohort2_state,0.9940010863338522
20,65,500,cohort1_state,0.01310566971407038
20,65,500,cohort2_state,0.0074228543025358
40,65,500,cohort1_state,0.0067321348484185
40,65,500,cohort2_state,0.0068161154043711
30,65,500,cohort1_state,0.00429118591879025
30,65,500,cohort2_state,0.00674868990193544
45,65,500,cohort1_state,0.3487919020376133
45,65,500,cohort2_state,0.20879626394558276
50,65,500,cohort1_state,0.5612215857804826
50,65,500,cohort2_state,0.5178528430026087
35,65,500,cohort1_state,0.33259350058132087
35,65,500,cohort2_state,0.2665552654574944
70,65,500,cohort1_state,0.9937116701327005
70,65,500,cohort2_state,0.9915593310157268
60,65,500,cohort1_state,0.9912384750560748
60,65,500,cohort2_state,0.9920287298120156
10,75,500,cohort1_state,0.00917454953117973
10,75,500,cohort2_state,0.01226418318602579
80,65,500,cohort1_state,0.9878035124413234
80,65,500,cohort2_state,0.9898857787362232
90,65,500,cohort1_state,0.9940771440142446
90,65,500,cohort2_state,0.9954163137035532
30,75,500,cohort1_state,0.0369140297706751
30,75,500,cohort2_state,0.08584177748544093
40,75,500,cohort1_state,0.5331405591256753
40,75,500,cohort2_state,0.3849803428123233
20,75,500,cohort1_state,0.09387579291015476
20,75,500,cohort2_state,0.0585024552125701
50,75,500,cohort1_state,0.1152456338515548
50,75,500,cohort2_state,0.2087964655928737
35,75,500,cohort1_state,0.00497697507249195
35,75,500,cohort2_state,0.00635629099443274
45,75,500,cohort1_state,0.15338660291035136
45,75,500,cohort2_state,0.14757459392440825
60,75,500,cohort1_state,0.8103450816826767
60,75,500,cohort2_state,0.6527290927369269
70,75,500,cohort1_state,0.9938529054628924
70,75,500,cohort2_state,0.99433926661972
10,90,500,cohort1_state,6.148535893470283e-4
10,90,500,cohort2_state,0.00556962194065055
90,75,500,cohort1_state,0.9898435057294914
90,75,500,cohort2_state,0.9912740740463392
80,75,500,cohort1_state,0.9924968945550878
80,75,500,cohort2_state,0.9921654001393851
20,90,500,cohort1_state,0.2584659983101403
20,90,500,cohort2_state,0.14455134516862056
30,90,500,cohort1_state,0.00184991246961691
30,90,500,cohort2_state,0.00726526962851713
35,90,500,cohort1_state,0.00184534781063973
35,90,500,cohort2_state,0.00624188658095024
40,90,500,cohort1_state,0.00918612053129101
40,90,500,cohort2_state,0.00661796652886604
45,90,500,cohort1_state,0.00127089826259054
45,90,500,cohort2_state,0.20116936562875645
50,90,500,cohort1_state,0.7436278591315933
50,90,500,cohort2_state,0.4738575751758314
70,90,500,cohort1_state,0.9918102634119031
70,90,500,cohort2_state,0.992703560994344
80,90,500,cohort1_state,0.9875133731054276
80,90,500,cohort2_state,0.9933296851769716
90,90,500,cohort1_state,0.9943829019668732
90,90,500,cohort2_state,0.9917116912992334
10,10,50,cohort1_state,0.00659900475538771
10,10,50,cohort2_state,2.8261199959458717e-4
60,90,500,cohort1_state,0.9920629174953632
60,90,500,cohort2_state,0.9904438299333214
20,10,50,cohort1_state,0.00799700759961155
20,10,50,cohort2_state,0.00768978342028754
40,10,50,cohort1_state,0.00406042422975475
40,10,50,cohort2_state,0.00274975178375301
50,10,50,cohort1_state,0.4386495498460496
50,10,50,cohort2_state,0.45239036536995514
45,10,50,cohort1_state,0.1772878493937678
45,10,50,cohort2_state,0.1934836379476819
70,10,50,cohort1_state,0.8982847406825277
70,10,50,cohort2_state,0.9887027104408826
30,10,50,cohort1_state,0.00827627696032424
30,10,50,cohort2_state,0.00892712600572046
35,10,50,cohort1_state,0.00647358889873389
35,10,50,cohort2_state,0.01149656018255889
60,10,50,cohort1_state,0.9917083067227788
60,10,50,cohort2_state,0.9949777154096414
90,10,50,cohort1_state,0.9939662374936056
90,10,50,cohort2_state,0.9985336444179624
80,10,50,cohort1_state,0.9952085203257984
80,10,50,cohort2_state,0.9965214976754972
10,20,50,cohort1_state,0.00814854938165949
10,20,50,cohort2_state,0.00860787574205305
20,20,50,cohort1_state,0.00781562314763865
20,20,50,cohort2_state,0.00846357309042634
30,20,50,cohort1_state,0.12355892138040782
30,20,50,cohort2_state,0.0619528353408682
35,20,50,cohort1_state,0.08771542955398705
35,20,50,cohort2_state,0.00901676090540578
45,20,50,cohort1_state,0.01065841191977436
45,20,50,cohort2_state,0.01081715790709665
50,20,50,cohort1_state,0.4666892350003461
50,20,50,cohort2_state,0.4860068034297245
40,20,50,cohort1_state,0.39842454364274865
40,20,50,cohort2_state,0.5295758964697088
70,20,50,cohort1_state,0.9921737216436912
70,20,50,cohort2_state,0.9920567077065252
60,20,50,cohort1_state,0.99409463036279
60,20,50,cohort2_state,0.9928344314150092
20,35,50,cohort1_state,0.17965818295113156
20,35,50,cohort2_state,0.03679189262880315
80,20,50,cohort1_state,0.987624829816477
80,20,50,cohort2_state,0.9877593741484908
10,35,50,cohort1_state,0.00670909506032364
10,35,50,cohort2_state,0.00708943513401202
90,20,50,cohort1_state,0.9925691725866967
90,20,50,cohort2_state,0.9931014170037304
30,35,50,cohort1_state,0.12165125250640642
30,35,50,cohort2_state,0.07484682429500297
35,35,50,cohort1_state,0.1185312883132849
35,35,50,cohort2_state,0.12949483854152444
40,35,50,cohort1_state,0.35369423255645555
40,35,50,cohort2_state,0.5641326323222478
45,35,50,cohort1_state,0.16779620537963724
45,35,50,cohort2_state,0.1263637275005263
50,35,50,cohort1_state,0.2729088683822317
