chance_listen_to_outgroup,percent_grammar_1,percent_cohort2,type,final_state
0.7,80,50,Overall mean,0.9936671582171752
0.7,90,50,Cohort 1 mean,0.9928090136036916
0.7,90,50,Cohort 2 mean,0.9949561660298596
0.7,90,50,Overall mean,0.993882589816776
0.8,30,50,Cohort 1 mean,0.00684914624181225
0.8,30,50,Cohort 2 mean,0.00839074908855229
0.8,30,50,Overall mean,0.00761994766518227
0.8,35,50,Cohort 1 mean,0.0308585258796712
0.8,35,50,Cohort 2 mean,0.09195818872255183
0.8,35,50,Overall mean,0.06140835730111151
0.8,20,50,Cohort 1 mean,0.00691881446764005
0.8,20,50,Cohort 2 mean,0.00571612630114455
0.8,20,50,Overall mean,0.00631747038439231
0.8,10,50,Cohort 1 mean,0.00527391009076551
0.8,10,50,Cohort 2 mean,0.00649012676195917
0.8,10,50,Overall mean,0.00588201842636234
0.8,40,50,Cohort 1 mean,0.08424443684982456
0.8,40,50,Cohort 2 mean,0.05429417337177596
0.8,40,50,Overall mean,0.06926930511080027
0.8,45,50,Cohort 1 mean,0.1957283666089999
0.8,45,50,Cohort 2 mean,0.30557674549062463
0.8,45,50,Overall mean,0.25065255604981235
0.8,50,50,Cohort 1 mean,0.4636279797752906
0.8,50,50,Cohort 2 mean,0.5559913265126621
0.8,50,50,Overall mean,0.5098096531439763
0.8,55,50,Cohort 1 mean,0.8713375411532767
0.8,55,50,Cohort 2 mean,0.9401507544862234
0.8,55,50,Overall mean,0.90574414781975
0.8,60,50,Cohort 1 mean,0.987520000212039
0.8,60,50,Cohort 2 mean,0.8196771035924455
0.8,60,50,Overall mean,0.9035985519022424
0.8,65,50,Cohort 1 mean,0.9953641290773024
0.8,65,50,Cohort 2 mean,0.9954253134374514
0.8,65,50,Overall mean,0.9953947212573768
0.8,70,50,Cohort 1 mean,0.99241310701537
0.8,70,50,Cohort 2 mean,0.9931053106543616
0.8,70,50,Overall mean,0.9927592088348662
0.9,10,50,Cohort 1 mean,0.00954166173637579
0.9,10,50,Cohort 2 mean,0.00826047676316203
0.9,10,50,Overall mean,0.00890106924976892
0.8,80,50,Cohort 1 mean,0.9885100204993796
0.8,80,50,Cohort 2 mean,0.9879253004487428
0.8,80,50,Overall mean,0.9882176604740618
0.9,20,50,Cohort 1 mean,0.00584582586624876
0.9,20,50,Cohort 2 mean,0.00375188076030508
0.9,20,50,Overall mean,0.00479885331327692
0.8,90,50,Cohort 1 mean,0.9917748494215156
0.8,90,50,Cohort 2 mean,0.9927365514561366
0.8,90,50,Overall mean,0.9922557004388262
0.9,30,50,Cohort 1 mean,0.00855015732987703
0.9,30,50,Cohort 2 mean,0.01039875189212527
0.9,30,50,Overall mean,0.00947445461100115
0.9,35,50,Cohort 1 mean,0.00874347658290523
0.9,35,50,Cohort 2 mean,0.00560454469943617
0.9,35,50,Overall mean,0.0071740106411707
0.9,40,50,Cohort 1 mean,0.1404066735339948
0.9,40,50,Cohort 2 mean,0.2287789950833974
0.9,40,50,Overall mean,0.18459283430869608
0.9,50,50,Cohort 1 mean,0.00973195050273354
0.9,50,50,Cohort 2 mean,0.00910929678191515
0.9,50,50,Overall mean,0.00942062364232434
0.9,45,50,Cohort 1 mean,0.4020312509458167
0.9,45,50,Cohort 2 mean,0.4167242943691368
0.9,45,50,Overall mean,0.4093777726574768
0.9,55,50,Cohort 1 mean,0.9935097546935214
0.9,55,50,Cohort 2 mean,0.9921215694525948
0.9,55,50,Overall mean,0.992815662073058
0.9,60,50,Cohort 1 mean,0.8407057439871968
0.9,60,50,Cohort 2 mean,0.7661274257188218
0.9,60,50,Overall mean,0.8034165848530094
0.9,65,50,Cohort 1 mean,0.9566140013873804
0.9,65,50,Cohort 2 mean,0.8523565402117631
0.9,65,50,Overall mean,0.9044852707995716
0.9,80,50,Cohort 1 mean,0.9942050749629736
0.9,80,50,Cohort 2 mean,0.9923543261162202
0.9,80,50,Overall mean,0.9932797005395968
0.9,70,50,Cohort 1 mean,0.9940110086195152
0.9,70,50,Cohort 2 mean,0.9928631905908188
0.9,70,50,Overall mean,0.9934370996051672
0.9,90,50,Cohort 1 mean,0.9925514172926811
0.9,90,50,Cohort 2 mean,0.9944494666985552
0.9,90,50,Overall mean,0.9935004419956184
1,10,50,Cohort 1 mean,0.00636462922270208
1,10,50,Cohort 2 mean,0.00666381819793909
1,10,50,Overall mean,0.00651422371032058
1,20,50,Cohort 1 mean,0.00990894551502228
1,20,50,Cohort 2 mean,0.00980204981289393
1,20,50,Overall mean,0.0098554976639581
1,35,50,Cohort 1 mean,0.05761860478641266
1,35,50,Cohort 2 mean,0.1223218412649918
1,35,50,Overall mean,0.08997022302570222
1,40,50,Cohort 1 mean,0.06583186752003817
1,40,50,Cohort 2 mean,0.14242041563484126
1,40,50,Overall mean,0.10412614157743973
1,30,50,Cohort 1 mean,0.2516549640292656
1,30,50,Cohort 2 mean,0.19791832709845608
1,30,50,Overall mean,0.22478664556386088
1,45,50,Cohort 1 mean,0.00571838710301663
1,45,50,Cohort 2 mean,0.00709156201965581
1,45,50,Overall mean,0.00640497456133622
1,50,50,Cohort 1 mean,0.2464128198422205
1,50,50,Cohort 2 mean,0.31060511739334096
1,50,50,Overall mean,0.27850896861778074
1,60,50,Cohort 1 mean,0.9941819759036636
1,60,50,Cohort 2 mean,0.9929925581495488
1,60,50,Overall mean,0.9935872670266062
1,55,50,Cohort 1 mean,0.6424296555168267
1,55,50,Cohort 2 mean,0.604215863208356
1,55,50,Overall mean,0.6233227593625913
1,70,50,Cohort 1 mean,0.9931181583396584
1,70,50,Cohort 2 mean,0.9947836044297657
1,70,50,Overall mean,0.993950881384712
1,80,50,Cohort 1 mean,0.9923395296811696
1,80,50,Cohort 2 mean,0.992061637301779
1,80,50,Overall mean,0.992200583491474
1,65,50,Cohort 1 mean,0.9906162158634398
1,65,50,Cohort 2 mean,0.9926430371355812
1,65,50,Overall mean,0.9916296264995106
1,90,50,Cohort 1 mean,0.9921947065264528
1,90,50,Cohort 2 mean,0.9895554360923664
1,90,50,Overall mean,0.99087507130941
0.1,10,50,Cohort 1 mean,0.02097218924381546
0.1,10,50,Cohort 2 mean,0.00663687416283039
0.1,10,50,Overall mean,0.01380453170332293
0.1,20,50,Cohort 1 mean,0.07053488319606709
0.1,20,50,Cohort 2 mean,0.1090182027272044
0.1,20,50,Overall mean,0.08977654296163574
0.1,30,50,Cohort 1 mean,0.3300162576649609
0.1,30,50,Cohort 2 mean,0.2647657831351741
0.1,30,50,Overall mean,0.2973910204000675
0.1,35,50,Cohort 1 mean,0.25359074484146416
0.1,35,50,Cohort 2 mean,0.16784357074238887
0.1,35,50,Overall mean,0.21071715779192657
0.1,45,50,Cohort 1 mean,0.5020165195507685
0.1,45,50,Cohort 2 mean,0.6790550290109995
0.1,45,50,Overall mean,0.5905357742808841
0.1,40,50,Cohort 1 mean,0.7186890618087012
0.1,40,50,Cohort 2 mean,0.5348936824830907
0.1,40,50,Overall mean,0.6267913721458959
0.1,50,50,Cohort 1 mean,0.6217348037471906
0.1,50,50,Cohort 2 mean,0.4042991868625664
0.1,50,50,Overall mean,0.5130169953048784
0.1,55,50,Cohort 1 mean,0.5167959546027684
0.1,55,50,Cohort 2 mean,0.3370922975467236
0.1,55,50,Overall mean,0.426944126074746
0.1,60,50,Cohort 1 mean,0.38810010529391575
0.1,60,50,Cohort 2 mean,0.29785586883853077
0.1,60,50,Overall mean,0.3429779870662233
0.1,70,50,Cohort 1 mean,0.6737618282711605
0.1,70,50,Cohort 2 mean,0.8131791704627978
0.1,70,50,Overall mean,0.743470499366979
0.1,65,50,Cohort 1 mean,0.8240334880546631
0.1,65,50,Cohort 2 mean,0.8499730869629847
0.1,65,50,Overall mean,0.8370032875088237
0.1,80,50,Cohort 1 mean,0.9863313800740002
0.1,80,50,Cohort 2 mean,0.9379910399085284
0.1,80,50,Overall mean,0.962161209991264
0.1,90,50,Cohort 1 mean,0.9850746721795072
0.1,90,50,Cohort 2 mean,0.9872375849412708
0.1,90,50,Overall mean,0.9861561285603888
0.2,10,50,Cohort 1 mean,0.15051497497558847
0.2,10,50,Cohort 2 mean,0.05582714685539838
0.2,10,50,Overall mean,0.1031710609154934
0.2,20,50,Cohort 1 mean,0.01640318441641932
0.2,20,50,Cohort 2 mean,0.10202248839277547
0.2,20,50,Overall mean,0.05921283640459744
0.2,30,50,Cohort 1 mean,0.00893326010527194
0.2,30,50,Cohort 2 mean,0.01061727849218292
0.2,30,50,Overall mean,0.00977526929872743
0.2,35,50,Cohort 1 mean,0.1526402690774245
0.2,35,50,Cohort 2 mean,0.01012463403442284
0.2,35,50,Overall mean,0.08138245155592366
0.2,45,50,Cohort 1 mean,0.4477330791155351
0.2,45,50,Cohort 2 mean,0.33303388470741807
0.2,45,50,Overall mean,0.39038348191147654
0.2,40,50,Cohort 1 mean,0.2626540522121337
0.2,40,50,Cohort 2 mean,0.3135828591200696
0.2,40,50,Overall mean,0.28811845566610167
0.2,55,50,Cohort 1 mean,0.8496354463818456
0.2,55,50,Cohort 2 mean,0.7725300765651754
0.2,55,50,Overall mean,0.8110827614735104
0.2,50,50,Cohort 1 mean,0.35812387901199666
0.2,50,50,Cohort 2 mean,0.4239995079498112
0.2,50,50,Overall mean,0.391061693480904
0.2,65,50,Cohort 1 mean,0.6325650506415481
0.2,65,50,Cohort 2 mean,0.7022630427149437
0.2,65,50,Overall mean,0.667414046678246
0.2,60,50,Cohort 1 mean,0.6371639913065051
0.2,60,50,Cohort 2 mean,0.5531452388804847
0.2,60,50,Overall mean,0.5951546150934949
0.2,70,50,Cohort 1 mean,0.9937527356508504
0.2,70,50,Cohort 2 mean,0.9928884055283472
0.2,70,50,Overall mean,0.9933205705895988
0.2,80,50,Cohort 1 mean,0.9840943305579316
0.2,80,50,Cohort 2 mean,0.9831825039257268
0.2,80,50,Overall mean,0.9836384172418292
0.2,90,50,Cohort 1 mean,0.9926385493044532
0.2,90,50,Cohort 2 mean,0.991017099888148
0.2,90,50,Overall mean,0.9918278245963013
0.3,10,50,Cohort 1 mean,0.0068895894104037
0.3,10,50,Cohort 2 mean,0.00552187758020416
0.3,10,50,Overall mean,0.00620573349530393
0.3,20,50,Cohort 1 mean,0.00574143731839142
0.3,20,50,Cohort 2 mean,0.00975922501399848
0.3,20,50,Overall mean,0.00775033116619495
0.3,30,50,Cohort 1 mean,0.00788969387192245
0.3,30,50,Cohort 2 mean,0.00842199890738223
0.3,30,50,Overall mean,0.00815584638965234
0.3,35,50,Cohort 1 mean,0.03985949651877714
0.3,35,50,Cohort 2 mean,0.07237778188591111
0.3,35,50,Overall mean,0.05611863920234412
0.3,40,50,Cohort 1 mean,0.1049596932515214
0.3,40,50,Cohort 2 mean,0.35608880796199827
0.3,40,50,Overall mean,0.2305242506067599
0.3,45,50,Cohort 1 mean,0.4199489910757627
0.3,45,50,Cohort 2 mean,0.16964384130626947
0.3,45,50,Overall mean,0.2947964161910161
0.3,50,50,Cohort 1 mean,0.657011410506893
0.3,50,50,Cohort 2 mean,0.6514021237143226
0.3,50,50,Overall mean,0.654206767110608
0.3,65,50,Cohort 1 mean,0.6895495222110728
0.3,65,50,Cohort 2 mean,0.7633713701278715
0.3,65,50,Overall mean,0.7264604461694721
0.3,60,50,Cohort 1 mean,0.7019126478544694
0.3,60,50,Cohort 2 mean,0.84621866228214
0.3,60,50,Overall mean,0.7740656550683047
0.3,55,50,Cohort 1 mean,0.7035719659772495
0.3,55,50,Cohort 2 mean,0.7478187532633416
0.3,55,50,Overall mean,0.7256953596202955
0.3,70,50,Cohort 1 mean,0.9963589974134064
0.3,70,50,Cohort 2 mean,0.9933411729770754
0.3,70,50,Overall mean,0.9948500851952408
0.3,80,50,Cohort 1 mean,0.9935290480457664
0.3,80,50,Cohort 2 mean,0.991984570525301
0.3,80,50,Overall mean,0.992756809285534
0.3,90,50,Cohort 1 mean,0.9930064419386222
0.3,90,50,Cohort 2 mean,0.9943480114929611
0.3,90,50,Overall mean,0.9936772267157916
0.4,20,50,Cohort 1 mean,0.00673574550639961
0.4,20,50,Cohort 2 mean,0.00792368227114677
0.4,20,50,Overall mean,0.00732971388877319
0.4,10,50,Cohort 1 mean,0.00391622824031789
0.4,10,50,Cohort 2 mean,0.00780716454021371
0.4,10,50,Overall mean,0.00586169639026579
0.4,45,50,Cohort 1 mean,0.4578451181268202
0.4,45,50,Cohort 2 mean,0.2620356171851762
0.4,45,50,Overall mean,0.35994036765599824
0.4,50,50,Cohort 1 mean,0.48623328788282566
0.4,50,50,Cohort 2 mean,0.4470549246234912
0.4,50,50,Overall mean,0.4666441062531584
0.4,40,50,Cohort 1 mean,0.01249678013902044
0.4,40,50,Cohort 2 mean,0.14076921523965577
0.4,40,50,Overall mean,0.07663299768933812
0.4,35,50,Cohort 1 mean,0.00598642274521152
0.4,35,50,Cohort 2 mean,0.0087344862278529
0.4,35,50,Overall mean,0.00736045448653221
0.4,30,50,Cohort 1 mean,0.06869554807287898
0.4,30,50,Cohort 2 mean,0.3045369542218876
0.4,30,50,Overall mean,0.18661625114738323
0.4,55,50,Cohort 1 mean,0.911313918902103
0.4,55,50,Cohort 2 mean,0.9808292955071666
0.4,55,50,Overall mean,0.9460716072046348
0.4,60,50,Cohort 1 mean,0.377135493425372
0.4,60,50,Cohort 2 mean,0.550931108965161
0.4,60,50,Overall mean,0.46403330119526653
0.4,65,50,Cohort 1 mean,0.9372695434944136
0.4,65,50,Cohort 2 mean,0.9074922358279928
0.4,65,50,Overall mean,0.9223808896612032
0.4,80,50,Cohort 1 mean,0.9933815402440156
0.4,80,50,Cohort 2 mean,0.9932941191964548
0.4,80,50,Overall mean,0.9933378297202352
0.4,70,50,Cohort 1 mean,0.9956309068055368
0.4,70,50,Cohort 2 mean,0.9941229700387804
0.4,70,50,Overall mean,0.9948769384221584
0.4,90,50,Cohort 1 mean,0.997021853496155
0.4,90,50,Cohort 2 mean,0.994587561536491
0.4,90,50,Overall mean,0.9958047075163228
0.5,20,50,Cohort 1 mean,0.00714102700578646
0.5,20,50,Cohort 2 mean,0.00643379898328269
0.5,20,50,Overall mean,0.00678741299453457
0.5,35,50,Cohort 1 mean,0.18688588838137848
0.5,35,50,Cohort 2 mean,0.0515807188891744
0.5,35,50,Overall mean,0.11923330363527644
0.5,40,50,Cohort 1 mean,0.00787446338801002
0.5,40,50,Cohort 2 mean,0.00775608809921395
0.5,40,50,Overall mean,0.00781527574361198
0.5,30,50,Cohort 1 mean,0.29070092502915645
0.5,30,50,Cohort 2 mean,0.15771115221062107
0.5,30,50,Overall mean,0.22420603861988883
0.5,10,50,Cohort 1 mean,0.00782412657628177
0.5,10,50,Cohort 2 mean,0.00700391541304661
0.5,10,50,Overall mean,0.00741402099466419
0.5,50,50,Cohort 1 mean,0.6390498267359294
0.5,50,50,Cohort 2 mean,0.4783580824999189
0.5,50,50,Overall mean,0.558703954617924
0.5,45,50,Cohort 1 mean,0.34092883343102404
0.5,45,50,Cohort 2 mean,0.4599635618132085
0.5,45,50,Overall mean,0.4004461976221162
0.5,55,50,Cohort 1 mean,0.627519165202991
0.5,55,50,Cohort 2 mean,0.8401645989626033
0.5,55,50,Overall mean,0.7338418820827971
0.5,60,50,Cohort 1 mean,0.918146678226478
0.5,60,50,Cohort 2 mean,0.8171635695044547
0.5,60,50,Overall mean,0.8676551238654666
0.5,65,50,Cohort 1 mean,0.9901709291980086
0.5,65,50,Cohort 2 mean,0.9921282337414906
0.5,65,50,Overall mean,0.9911495814697496
0.5,70,50,Cohort 1 mean,0.9972490616293456
0.5,70,50,Cohort 2 mean,0.9972864088344868
0.5,70,50,Overall mean,0.997267735231916
0.5,90,50,Cohort 1 mean,0.9850992299333444
0.5,90,50,Cohort 2 mean,0.8614873200408194
0.5,90,50,Overall mean,0.923293274987082
0.6,30,50,Cohort 1 mean,0.00522173457917139
0.6,30,50,Cohort 2 mean,0.00409075861831511
0.6,30,50,Overall mean,0.00465624659874325
0.6,10,50,Cohort 1 mean,0.00480546985778625
0.6,10,50,Cohort 2 mean,0.00507687544005732
0.6,10,50,Overall mean,0.00494117264892178
0.5,80,50,Cohort 1 mean,0.9918542746959214
0.5,80,50,Cohort 2 mean,0.9920425029815988
0.5,80,50,Overall mean,0.9919483888387604
0.6,35,50,Cohort 1 mean,0.00535384886161651
0.6,35,50,Cohort 2 mean,0.00454844810155474
0.6,35,50,Overall mean,0.00495114848158563
0.6,20,50,Cohort 1 mean,0.00623031138810002
0.6,20,50,Cohort 2 mean,0.00836790180966707
0.6,20,50,Overall mean,0.00729910659888354
0.6,40,50,Cohort 1 mean,0.23932218750535483
0.6,40,50,Cohort 2 mean,0.1633224080661662
0.6,40,50,Overall mean,0.2013222977857605
0.6,45,50,Cohort 1 mean,0.13663726257844605
0.6,45,50,Cohort 2 mean,0.271509392391064
0.6,45,50,Overall mean,0.20407332748475496
0.6,50,50,Cohort 1 mean,0.6039199390335004
0.6,50,50,Cohort 2 mean,0.5956266864683628
0.6,50,50,Overall mean,0.5997733127509315
0.6,55,50,Cohort 1 mean,0.9911246707408872
0.6,55,50,Cohort 2 mean,0.9902377233353704
0.6,55,50,Overall mean,0.9906811970381286
0.6,65,50,Cohort 1 mean,0.9937764926505316
0.6,65,50,Cohort 2 mean,0.9927662196417136
0.6,65,50,Overall mean,0.9932713561461228
0.6,60,50,Cohort 1 mean,0.6523721005158006
0.6,60,50,Cohort 2 mean,0.7419711986891632
0.6,60,50,Overall mean,0.6971716496024818
0.6,70,50,Cohort 1 mean,0.9932757945370112
0.6,70,50,Cohort 2 mean,0.9925133659608258
0.6,70,50,Overall mean,0.9928945802489186
0.6,80,50,Cohort 1 mean,0.9956749190671884
0.6,80,50,Cohort 2 mean,0.995069996348248
0.6,80,50,Overall mean,0.9953724577077184
0.7,10,50,Cohort 1 mean,0.00891152460987712
0.7,10,50,Cohort 2 mean,0.00722458194873749
0.7,10,50,Overall mean,0.00806805327930731
0.6,90,50,Cohort 1 mean,0.9938162475926884
0.6,90,50,Cohort 2 mean,0.99411747463882
0.6,90,50,Overall mean,0.993966861115754
0.7,20,50,Cohort 1 mean,0.11865396222350068
0.7,20,50,Cohort 2 mean,0.00855532759919103
0.7,20,50,Overall mean,0.06360464491134588
0.7,40,50,Cohort 1 mean,0.00958005564890811
0.7,40,50,Cohort 2 mean,0.0087578232488651
0.7,40,50,Overall mean,0.0091689394488866
0.7,30,50,Cohort 1 mean,0.09497885828315925
0.7,30,50,Cohort 2 mean,0.1854585173396086
0.7,30,50,Overall mean,0.1402186878113839
0.7,35,50,Cohort 1 mean,0.00736259779111042
0.7,35,50,Cohort 2 mean,0.00636744901153907
0.7,35,50,Overall mean,0.00686502340132474
0.7,60,50,Cohort 1 mean,0.9917431865389308
0.7,60,50,Cohort 2 mean,0.9925651202981232
0.7,60,50,Overall mean,0.9921541534185268
0.7,55,50,Cohort 1 mean,0.6434277627225843
0.7,55,50,Cohort 2 mean,0.7217288892545126
0.7,55,50,Overall mean,0.6825783259885483
0.7,45,50,Cohort 1 mean,0.00695742040051783
0.7,45,50,Cohort 2 mean,0.00693187428109406
0.7,45,50,Overall mean,0.00694464734080595
0.7,50,50,Cohort 1 mean,0.6276937806851935
0.7,50,50,Cohort 2 mean,0.6589497283692181
0.7,50,50,Overall mean,0.643321754527206
0.7,65,50,Cohort 1 mean,0.893720806138608
0.7,65,50,Cohort 2 mean,0.9063289792469292
0.7,65,50,Overall mean,0.9000248926927688
0.7,70,50,Cohort 1 mean,0.9909243067787136
0.7,70,50,Cohort 2 mean,0.9896748526313672
0.7,70,50,Overall mean,0.9902995797050403
0.7,80,50,Cohort 1 mean,0.9950013584878098
0.7,80,50,Cohort 2 mean,0.9938746338035862
0.7,80,50,Overall mean,0.9944379961456982
0.7,90,50,Cohort 1 mean,0.990869508711656
0.7,90,50,Cohort 2 mean,0.9923255766991084
0.7,90,50,Overall mean,0.991597542705382
0.8,20,50,Cohort 1 mean,0.0070485327386234
0.8,20,50,Cohort 2 mean,0.00692206643862404
0.8,20,50,Overall mean,0.00698529958862372
0.8,10,50,Cohort 1 mean,0.00439339800354937
0.8,10,50,Cohort 2 mean,0.00661794318982075
0.8,10,50,Overall mean,0.00550567059668506
0.8,45,50,Cohort 1 mean,0.00768963710255644
0.8,45,50,Cohort 2 mean,0.00750860634825372
0.8,45,50,Overall mean,0.00759912172540508
0.8,35,50,Cohort 1 mean,0.05370422970878907
0.8,35,50,Cohort 2 mean,0.07207992736018726
0.8,35,50,Overall mean,0.06289207853448815
0.8,30,50,Cohort 1 mean,0.00514846741937904
0.8,30,50,Cohort 2 mean,0.00763351178854955
0.8,30,50,Overall mean,0.0063909896039643
0.8,40,50,Cohort 1 mean,0.00582155986856772
0.8,40,50,Cohort 2 mean,0.00742513830094939
0.8,40,50,Overall mean,0.00662334908475855
0.8,50,50,Cohort 1 mean,0.5063590327216533
0.8,50,50,Cohort 2 mean,0.4875163444100205
0.8,50,50,Overall mean,0.4969376885658369
0.8,55,50,Cohort 1 mean,0.6484420596343875
0.8,55,50,Cohort 2 mean,0.6946717737764712
0.8,55,50,Overall mean,0.6715569167054294
0.8,60,50,Cohort 1 mean,0.8564776003741097
0.8,60,50,Cohort 2 mean,0.9322263881781192
0.8,60,50,Overall mean,0.8943519942761148
0.8,70,50,Cohort 1 mean,0.937867434720659
0.8,70,50,Cohort 2 mean,0.7073927869290849
0.8,70,50,Overall mean,0.8226301108248719
0.8,65,50,Cohort 1 mean,0.9928166648835252
0.8,65,50,Cohort 2 mean,0.9894706766596448
0.8,65,50,Overall mean,0.991143670771585
0.8,90,50,Cohort 1 mean,0.9954662412347955
0.8,90,50,Cohort 2 mean,0.9960935861236124
0.8,90,50,Overall mean,0.9957799136792036
0.8,80,50,Cohort 1 mean,0.994385620612988
0.8,80,50,Cohort 2 mean,0.9935376026969324
0.8,80,50,Overall mean,0.99396161165496
0.9,20,50,Cohort 1 mean,0.00485541063091741
0.9,20,50,Cohort 2 mean,0.00682818912242484
0.9,20,50,Overall mean,0.00584179987667112
0.9,30,50,Cohort 1 mean,0.00726503596079023
0.9,30,50,Cohort 2 mean,0.009193469435279
0.9,30,50,Overall mean,0.00822925269803461
0.9,10,50,Cohort 1 mean,0.00473476867805358
0.9,10,50,Cohort 2 mean,0.00598745721755569
0.9,10,50,Overall mean,0.00536111294780463
0.9,40,50,Cohort 1 mean,0.0639183718096
0.9,40,50,Cohort 2 mean,0.13945737162276994
0.9,40,50,Overall mean,0.10168787171618496
0.9,35,50,Cohort 1 mean,0.14333892587635963
0.9,35,50,Cohort 2 mean,0.10811137169716686
0.9,35,50,Overall mean,0.12572514878676325
0.9,45,50,Cohort 1 mean,0.833861158096316
0.9,45,50,Cohort 2 mean,0.7344896842653311
0.9,45,50,Overall mean,0.7841754211808236
0.9,50,50,Cohort 1 mean,0.795836029082984
0.9,50,50,Cohort 2 mean,0.5522321674423101
0.9,50,50,Overall mean,0.6740340982626469
0.9,55,50,Cohort 1 mean,0.9905377229328672
0.9,55,50,Cohort 2 mean,0.9942623880385868
0.9,55,50,Overall mean,0.9924000554857269
0.9,70,50,Cohort 1 mean,0.9935848611449332
0.9,70,50,Cohort 2 mean,0.9913545795193612
0.9,70,50,Overall mean,0.992469720332147
0.9,60,50,Cohort 1 mean,0.42707432148842334
0.9,60,50,Cohort 2 mean,0.3189767714429997
0.9,60,50,Overall mean,0.37302554646571146
0.9,65,50,Cohort 1 mean,0.9929863782716828
0.9,65,50,Cohort 2 mean,0.9907943753621226
0.9,65,50,Overall mean,0.9918903768169028
0.9,80,50,Cohort 1 mean,0.8503178041539184
0.9,80,50,Cohort 2 mean,0.8017095640276363
0.9,80,50,Overall mean,0.8260136840907777
1,10,50,Cohort 1 mean,0.00957853894946154
1,10,50,Cohort 2 mean,0.00708724796391322
1,10,50,Overall mean,0.00833289345668738
0.9,90,50,Cohort 1 mean,0.9940186499143324
0.9,90,50,Cohort 2 mean,0.9934169494138002
0.9,90,50,Overall mean,0.9937177996640664
1,20,50,Cohort 1 mean,0.00895731702744499
1,20,50,Cohort 2 mean,0.00689764294299738
1,20,50,Overall mean,0.00792747998522118
1,30,50,Cohort 1 mean,0.00854754855119008
1,30,50,Cohort 2 mean,0.00616037925161707
1,30,50,Overall mean,0.00735396390140358
1,35,50,Cohort 1 mean,0.00828541844317092
1,35,50,Cohort 2 mean,0.00806059043721854
1,35,50,Overall mean,0.00817300444019473
1,40,50,Cohort 1 mean,0.00757185122586079
1,40,50,Cohort 2 mean,0.00660399792524207
1,40,50,Overall mean,0.00708792457555143
1,50,50,Cohort 1 mean,0.8144814116129089
1,50,50,Cohort 2 mean,0.7251839523681121
1,50,50,Overall mean,0.7698326819905106
1,55,50,Cohort 1 mean,0.742176007424459
1,55,50,Cohort 2 mean,0.7073070078778705
1,55,50,Overall mean,0.7247415076511647
1,45,50,Cohort 1 mean,0.3440557345225858
1,45,50,Cohort 2 mean,0.27474080738189455
1,45,50,Overall mean,0.30939827095224015
1,70,50,Cohort 1 mean,0.99184239412878
1,70,50,Cohort 2 mean,0.9730565356003564
1,70,50,Overall mean,0.9824494648645686
1,60,50,Cohort 1 mean,0.8414065635991506
1,60,50,Cohort 2 mean,0.8182723442722295
1,60,50,Overall mean,0.82983945393569
1,65,50,Cohort 1 mean,0.8166027978535049
1,65,50,Cohort 2 mean,0.9844119229889003
1,65,50,Overall mean,0.9005073604212027
1,90,50,Cohort 1 mean,0.9956145222047792
1,90,50,Cohort 2 mean,0.9920077942074552
1,90,50,Overall mean,0.9938111582061172
0.1,10,50,Cohort 1 mean,0.00360953046026398
0.1,10,50,Cohort 2 mean,0.03667494060500235
0.1,10,50,Overall mean,0.02014223553263316
0.1,20,50,Cohort 1 mean,0.01844688243548591
0.1,20,50,Cohort 2 mean,0.02700395227796323
0.1,20,50,Overall mean,0.02272541735672457
1,80,50,Cohort 1 mean,0.9873712791588444
1,80,50,Cohort 2 mean,0.9904388526587417
1,80,50,Overall mean,0.9889050659087928
0.1,30,50,Cohort 1 mean,0.01067495215833603
0.1,30,50,Cohort 2 mean,0.02957996401850278
0.1,30,50,Overall mean,0.0201274580884194
0.1,35,50,Cohort 1 mean,0.16557612866663488
0.1,35,50,Cohort 2 mean,0.306673784805266
0.1,35,50,Overall mean,0.2361249567359505
0.1,40,50,Cohort 1 mean,0.44673711537013405
0.1,40,50,Cohort 2 mean,0.5066128674040995
0.1,40,50,Overall mean,0.4766749913871166
0.1,50,50,Cohort 1 mean,0.271114669473496
0.1,50,50,Cohort 2 mean,0.3844800622378198
0.1,50,50,Overall mean,0.3277973658556579
0.1,45,50,Cohort 1 mean,0.13239343673623166
0.1,45,50,Cohort 2 mean,0.20784561763172416
0.1,45,50,Overall mean,0.1701195271839779
0.1,55,50,Cohort 1 mean,0.7453553609697012
0.1,55,50,Cohort 2 mean,0.3425042007599875
0.1,55,50,Overall mean,0.5439297808648444
0.1,65,50,Cohort 1 mean,0.8692041692034629
0.1,65,50,Cohort 2 mean,0.7881914438275139
0.1,65,50,Overall mean,0.8286978065154884
0.1,60,50,Cohort 1 mean,0.9225996438609936
0.1,60,50,Cohort 2 mean,0.6277819988802597
0.1,60,50,Overall mean,0.7751908213706264
0.1,70,50,Cohort 1 mean,0.99280908890423325
0.1,70,50,Cohort 2 mean,0.9565549651095996
0.1,70,50,Overall mean,0.9746820270069164
0.1,80,50,Cohort 1 mean,0.9655687057439148
0.1,80,50,Cohort 2 mean,0.985386702039766
0.1,80,50,Overall mean,0.9754777038918404
0.2,10,50,Cohort 1 mean,0.19757862746623053
0.2,10,50,Cohort 2 mean,0.05584608137008303
0.2,10,50,Overall mean,0.1267123544181568
0.1,90,50,Cohort 1 mean,0.9828664765313468
0.1,90,50,Cohort 2 mean,0.9843463526747834
