chance_listen_to_outgroup,percent_grammar_1,type,final_state
0.9,40,Cohort 1 mean,0.30322307696939993
0.9,40,Cohort 2 mean,0.35150938696793227
0.9,40,Overall mean,0.3394378094682991
0.9,50,Cohort 1 mean,0.5966004148946145
0.9,50,Cohort 2 mean,0.6801632473060126
0.9,50,Overall mean,0.6592725392031631
0.9,45,Cohort 1 mean,0.00946940383948404
0.9,45,Cohort 2 mean,0.01137127548316689
0.9,45,Overall mean,0.01089580757224617
0.9,60,Cohort 1 mean,0.8930294095150195
0.9,60,Cohort 2 mean,0.8357927984524828
0.9,60,Overall mean,0.8501019512181172
0.9,70,Cohort 1 mean,0.9955026958934254
0.9,70,Cohort 2 mean,0.9926467151538036
0.9,70,Overall mean,0.9933607103387092
0.9,80,Cohort 1 mean,0.992437124023244
0.9,80,Cohort 2 mean,0.9929211283163312
0.9,80,Overall mean,0.992800127243059
0.9,90,Cohort 1 mean,0.9934128964228852
0.9,90,Cohort 2 mean,0.9938526963563138
0.9,90,Overall mean,0.9937427463729568
0.1,10,Cohort 1 mean,0.06988182362663568
0.1,10,Cohort 2 mean,0.01007252258754433
0.1,10,Overall mean,0.05492949836686285
0.1,35,Cohort 1 mean,0.01118587271410602
0.1,35,Cohort 2 mean,0.05744530102757598
0.1,35,Overall mean,0.0227507297924735
0.1,20,Cohort 1 mean,0.00754595640255219
0.1,20,Cohort 2 mean,0.01406385921590643
0.1,20,Overall mean,0.00917543210589075
0.1,30,Cohort 1 mean,0.00582877104848003
0.1,30,Cohort 2 mean,0.04788602903162774
0.1,30,Overall mean,0.01634308554426696
0.1,40,Cohort 1 mean,0.0282299372577121
0.1,40,Cohort 2 mean,0.13901430555539113
0.1,40,Overall mean,0.05592602933213188
0.1,45,Cohort 1 mean,0.2811689775058461
0.1,45,Cohort 2 mean,0.3009340235832949
0.1,45,Overall mean,0.28611023902520827
0.1,50,Cohort 1 mean,0.567725346223021
0.1,50,Cohort 2 mean,0.7508123184834113
0.1,50,Overall mean,0.6134970892881185
0.1,60,Cohort 1 mean,0.9269660560240016
0.1,60,Cohort 2 mean,0.9371477138170196
0.1,60,Overall mean,0.929511470472256
0.1,70,Cohort 1 mean,0.9819443474258918
0.1,70,Cohort 2 mean,0.9708537118981256
0.1,70,Overall mean,0.97917168854395
0.1,80,Cohort 1 mean,0.921838521172668
0.1,80,Cohort 2 mean,0.8042550997021838
0.1,80,Overall mean,0.8924426658050469
0.1,90,Cohort 1 mean,0.9899800672710906
0.1,90,Cohort 2 mean,0.9771971067084984
0.1,90,Overall mean,0.9867843271304424
0.1,10,Cohort 1 mean,0.0074883256345445
0.1,10,Cohort 2 mean,0.02601998644020121
0.1,10,Overall mean,0.01675415603737285
0.1,20,Cohort 1 mean,0.01822123651696111
0.1,20,Cohort 2 mean,0.01709372071052881
0.1,20,Overall mean,0.01765747861374497
0.1,30,Cohort 1 mean,0.02051830014067518
0.1,30,Cohort 2 mean,0.05588209121207647
0.1,30,Overall mean,0.03820019567637583
0.1,35,Cohort 1 mean,0.02450142979851906
0.1,35,Cohort 2 mean,0.01191851282791404
0.1,35,Overall mean,0.01820997131321656
0.1,45,Cohort 1 mean,0.556869324984224
0.1,45,Cohort 2 mean,0.5972149815981742
0.1,45,Overall mean,0.5770421532911991
0.1,50,Cohort 1 mean,0.01911204293201121
0.1,50,Cohort 2 mean,0.1819916436196818
0.1,50,Overall mean,0.10055184327584651
0.1,40,Cohort 1 mean,0.1704915403179591
0.1,40,Cohort 2 mean,0.22039105970537473
0.1,40,Overall mean,0.19544130001166687
0.1,60,Cohort 1 mean,0.5299587982437458
0.1,60,Cohort 2 mean,0.6615862991525324
0.1,60,Overall mean,0.5957725486981391
0.1,70,Cohort 1 mean,0.6921892693858369
0.1,70,Cohort 2 mean,0.8563627637936934
0.1,70,Overall mean,0.7742760165897651
0.1,80,Cohort 1 mean,0.963621080544344
0.1,80,Cohort 2 mean,0.9474363195470954
0.1,80,Overall mean,0.95552870004572
0.1,90,Cohort 1 mean,0.988499919463868
0.1,90,Cohort 2 mean,0.9876933643287072
0.1,90,Overall mean,0.9880966418962878
0.1,10,Cohort 1 mean,0.03381979052130533
0.1,10,Cohort 2 mean,0.0140623589007854
0.1,10,Overall mean,0.0190017168059154
0.1,30,Cohort 1 mean,0.04096437767954063
0.1,30,Cohort 2 mean,0.01354203810004874
0.1,30,Overall mean,0.02039762299492171
0.1,20,Cohort 1 mean,0.00810713080578495
0.1,20,Cohort 2 mean,0.01964261035920227
0.1,20,Overall mean,0.01675874047084794
0.1,35,Cohort 1 mean,0.19257648804479696
0.1,35,Cohort 2 mean,0.18452783651043264
0.1,35,Overall mean,0.18653999939402371
0.1,40,Cohort 1 mean,0.6793848553619823
0.1,40,Cohort 2 mean,0.7243661138936629
0.1,40,Overall mean,0.7131207992607431
0.1,45,Cohort 1 mean,0.6059261097191035
0.1,45,Cohort 2 mean,0.4281390348685094
0.1,45,Overall mean,0.472585803581158
0.1,50,Cohort 1 mean,0.30502688287084095
0.1,50,Cohort 2 mean,0.5323146261183387
0.1,50,Overall mean,0.4754926903064642
0.1,70,Cohort 1 mean,0.883729682929183
0.1,70,Cohort 2 mean,0.8203595606633697
0.1,70,Overall mean,0.8362020912298231
0.1,60,Cohort 1 mean,0.9606812445916064
0.1,60,Cohort 2 mean,0.9844763070769328
0.1,60,Overall mean,0.9785275414556016
0.1,80,Cohort 1 mean,0.9913995854144046
0.1,80,Cohort 2 mean,0.9950954033297535
0.1,80,Overall mean,0.994171448850916
0.1,90,Cohort 1 mean,0.9834063875450962
0.1,90,Cohort 2 mean,0.9878743039943456
0.1,90,Overall mean,0.9867573248820334
0.2,10,Cohort 1 mean,0.01142164833934803
0.2,10,Cohort 2 mean,0.00899197719912528
0.2,10,Overall mean,0.01081423055429234
0.2,20,Cohort 1 mean,0.10279117802558888
0.2,20,Cohort 2 mean,0.01670582342127203
0.2,20,Overall mean,0.08126983937450966
0.2,30,Cohort 1 mean,0.00625406902392703
0.2,30,Cohort 2 mean,0.01884368433161403
0.2,30,Overall mean,0.00940147285084878
0.2,35,Cohort 1 mean,0.01376956159819563
0.2,35,Cohort 2 mean,0.01337317067543025
0.2,35,Overall mean,0.01367046386750429
0.2,40,Cohort 1 mean,0.8525207238065384
0.2,40,Cohort 2 mean,0.36264185409434574
0.2,40,Overall mean,0.7300510063784903
0.2,50,Cohort 1 mean,0.30973190916083354
0.2,50,Cohort 2 mean,0.6833722128555636
0.2,50,Overall mean,0.403141985084516
0.2,60,Cohort 1 mean,0.9923959321028204
0.2,60,Cohort 2 mean,0.9794900018902016
0.2,60,Overall mean,0.9891694495496656
0.2,45,Cohort 1 mean,0.2231857207559599
0.2,45,Cohort 2 mean,0.0255555415539798
0.2,45,Overall mean,0.17377817595546488
0.2,70,Cohort 1 mean,0.9291220477489134
0.2,70,Cohort 2 mean,0.8376276642976841
0.2,70,Overall mean,0.9062484518861058
0.2,80,Cohort 1 mean,0.9914814127108966
0.2,80,Cohort 2 mean,0.9814128575441596
0.2,80,Overall mean,0.9889642739192124
0.2,90,Cohort 1 mean,0.9936259592956064
0.2,90,Cohort 2 mean,0.9949130884020458
0.2,90,Overall mean,0.9939477415722162
0.2,10,Cohort 1 mean,0.00580306226262221
0.2,10,Cohort 2 mean,0.01090987357522765
0.2,10,Overall mean,0.00835646791892493
0.2,20,Cohort 1 mean,0.00791881135658988
0.2,20,Cohort 2 mean,0.00741826433266248
0.2,20,Overall mean,0.00766853784462618
0.2,35,Cohort 1 mean,0.10212155672017584
0.2,35,Cohort 2 mean,0.0690146699180419
0.2,35,Overall mean,0.08556811331910884
0.2,30,Cohort 1 mean,0.16006418001541814
0.2,30,Cohort 2 mean,0.15243440782310866
0.2,30,Overall mean,0.1562492939192634
0.2,40,Cohort 1 mean,0.36155653101579455
0.2,40,Cohort 2 mean,0.393371413159064
0.2,40,Overall mean,0.3774639720874292
0.2,60,Cohort 1 mean,0.2094733575691384
0.2,60,Cohort 2 mean,0.5463535370240521
0.2,60,Overall mean,0.3779134472965953
0.2,45,Cohort 1 mean,0.46876495115675176
0.2,45,Cohort 2 mean,0.7865262015897301
0.2,45,Overall mean,0.6276455763732411
0.2,70,Cohort 1 mean,0.6618338193549086
0.2,70,Cohort 2 mean,0.9260583026220734
0.2,70,Overall mean,0.793946060988491
0.2,50,Cohort 1 mean,0.8246405172716044
0.2,50,Cohort 2 mean,0.8319508079576607
0.2,50,Overall mean,0.8282956626146323
0.2,80,Cohort 1 mean,0.8481312490230515
0.2,80,Cohort 2 mean,0.9826718232600308
0.2,80,Overall mean,0.9154015361415412
0.2,10,Cohort 1 mean,0.00707133383918653
0.2,10,Cohort 2 mean,0.00830321988032134
0.2,10,Overall mean,0.00799524837003764
0.2,90,Cohort 1 mean,0.9925359831759284
0.2,90,Cohort 2 mean,0.994148648336936
0.2,90,Overall mean,0.9933423157564322
0.2,20,Cohort 1 mean,0.00739767072901
0.2,20,Cohort 2 mean,0.00570026588173161
0.2,20,Overall mean,0.00612461709355121
0.2,30,Cohort 1 mean,0.00963215206530745
0.2,30,Cohort 2 mean,0.01160257112055019
0.2,30,Overall mean,0.01110996635673951
0.2,35,Cohort 1 mean,0.01378310464571707
0.2,35,Cohort 2 mean,0.00808242310982406
0.2,35,Overall mean,0.00950759349379731
0.2,45,Cohort 1 mean,0.12882084545055383
0.2,45,Cohort 2 mean,0.3000869302888746
0.2,45,Overall mean,0.25727040907929444
0.2,50,Cohort 1 mean,0.7322626434162958
0.2,50,Cohort 2 mean,0.5696128377846521
0.2,50,Overall mean,0.6102752891925631
0.2,40,Cohort 1 mean,0.12008325252942956
0.2,40,Cohort 2 mean,0.30232816825016734
0.2,40,Overall mean,0.2567669393199828
0.2,60,Cohort 1 mean,0.986804572569396
0.2,60,Cohort 2 mean,0.9887420709366604
0.2,60,Overall mean,0.9882576963448444
0.2,80,Cohort 1 mean,0.99403977328194
0.2,80,Cohort 2 mean,0.9881971864324136
0.2,80,Overall mean,0.9896578331447952
0.2,70,Cohort 1 mean,0.4302476695733318
0.2,70,Cohort 2 mean,0.6136657490087954
0.2,70,Overall mean,0.5678112291499294
0.2,90,Cohort 1 mean,0.9932506986835552
0.2,90,Cohort 2 mean,0.9927108643615848
0.2,90,Overall mean,0.9928458229420772
0.3,20,Cohort 1 mean,0.00657537763925799
0.3,20,Cohort 2 mean,0.01196232026841675
0.3,20,Overall mean,0.00792211329654768
0.3,10,Cohort 1 mean,0.0063875440340625
0.3,10,Cohort 2 mean,0.00960532737462608
0.3,10,Overall mean,0.00719198986920339
0.3,30,Cohort 1 mean,0.01242495917275684
0.3,30,Cohort 2 mean,0.181194044683893
0.3,30,Overall mean,0.05461723055054087
0.3,35,Cohort 1 mean,0.0071925310828372
0.3,35,Cohort 2 mean,0.0094712101830904
0.3,35,Overall mean,0.0077622008579005
0.3,40,Cohort 1 mean,0.2387484172636999
0.3,40,Cohort 2 mean,0.35366103288246575
0.3,40,Overall mean,0.2674765711683914
0.3,45,Cohort 1 mean,0.19106326902359624
0.3,45,Cohort 2 mean,0.12915737626483437
0.3,45,Overall mean,0.17558679583390574
0.3,50,Cohort 1 mean,0.30052872166109457
0.3,50,Cohort 2 mean,0.35960771275661785
0.3,50,Overall mean,0.3152984694349754
0.3,60,Cohort 1 mean,0.9470250536854578
0.3,60,Cohort 2 mean,0.920650925899829
0.3,60,Overall mean,0.940431521739051
0.3,70,Cohort 1 mean,0.9915731741911534
0.3,70,Cohort 2 mean,0.8304445751116425
0.3,70,Overall mean,0.9512910244212756
0.3,80,Cohort 1 mean,0.9910030037004708
0.3,80,Cohort 2 mean,0.9870148179473144
0.3,80,Overall mean,0.9900059572621818
0.3,10,Cohort 1 mean,0.00658549907617206
0.3,10,Cohort 2 mean,0.00788870856960737
0.3,10,Overall mean,0.00723710382288971
0.3,90,Cohort 1 mean,0.991571020040297
0.3,90,Cohort 2 mean,0.9915424645482546
0.3,90,Overall mean,0.9915638811672866
0.3,20,Cohort 1 mean,0.0119647520311338
0.3,20,Cohort 2 mean,0.00849827110719799
0.3,20,Overall mean,0.01023151156916589
0.3,35,Cohort 1 mean,0.00855198262777723
0.3,35,Cohort 2 mean,0.00910395835920655
0.3,35,Overall mean,0.00882797049349189
0.3,40,Cohort 1 mean,0.19589578540826735
0.3,40,Cohort 2 mean,0.06446309093958172
0.3,40,Overall mean,0.1301794381739245
0.3,30,Cohort 1 mean,0.00377956673190581
0.3,30,Cohort 2 mean,0.00769913534816015
0.3,30,Overall mean,0.00573935104003298
0.3,50,Cohort 1 mean,0.4324951508675722
0.3,50,Cohort 2 mean,0.555385392480911
0.3,50,Overall mean,0.4939402716742416
0.3,45,Cohort 1 mean,0.7422435798631601
0.3,45,Cohort 2 mean,0.3514535864795443
0.3,45,Overall mean,0.5468485831713522
0.3,60,Cohort 1 mean,0.8509539980858876
0.3,60,Cohort 2 mean,0.8827772415354648
0.3,60,Overall mean,0.8668656198106763
0.3,70,Cohort 1 mean,0.9945778472376718
0.3,70,Cohort 2 mean,0.9877604314535952
0.3,70,Overall mean,0.991169139345634
0.3,80,Cohort 1 mean,0.9926196047555872
0.3,80,Cohort 2 mean,0.8530643674017625
0.3,80,Overall mean,0.9228419860786752
0.3,10,Cohort 1 mean,0.01246687469381247
0.3,10,Cohort 2 mean,0.09907985227511426
0.3,10,Overall mean,0.0774266078797888
0.3,90,Cohort 1 mean,0.9923579523708752
0.3,90,Cohort 2 mean,0.989973050568912
0.3,90,Overall mean,0.9911655014698934
0.3,20,Cohort 1 mean,0.01579241223788145
0.3,20,Cohort 2 mean,0.06560040035508592
0.3,20,Overall mean,0.0531484033257848
0.3,30,Cohort 1 mean,0.01675751290657495
0.3,30,Cohort 2 mean,0.09878063473214
0.3,30,Overall mean,0.07827485427574873
0.3,35,Cohort 1 mean,0.1218732598990596
0.3,35,Cohort 2 mean,0.240292607574336
0.3,35,Overall mean,0.2106877706555169
0.3,45,Cohort 1 mean,0.1095810532950339
0.3,45,Cohort 2 mean,0.2376072348867836
0.3,45,Overall mean,0.2056006894888462
0.3,40,Cohort 1 mean,0.00692836618540325
0.3,40,Cohort 2 mean,0.00858700775787811
0.3,40,Overall mean,0.00817234736475939
0.3,50,Cohort 1 mean,0.334822779372979
0.3,50,Cohort 2 mean,0.31860504251054417
0.3,50,Overall mean,0.3226594767261528
0.3,60,Cohort 1 mean,0.9139905505058188
0.3,60,Cohort 2 mean,0.8639326643440183
0.3,60,Overall mean,0.8764471358844688
0.3,70,Cohort 1 mean,0.9931124920839716
0.3,70,Cohort 2 mean,0.992392529291362
0.3,70,Overall mean,0.9925725199895143
0.3,80,Cohort 1 mean,0.7455299691998876
0.3,80,Cohort 2 mean,0.9188659525424228
0.3,80,Overall mean,0.8755319567067887
0.3,90,Cohort 1 mean,0.9871830642708076
0.3,90,Cohort 2 mean,0.9930547971123196
0.3,90,Overall mean,0.9915868639019418
0.4,10,Cohort 1 mean,0.00457799254974687
0.4,10,Cohort 2 mean,0.00604992079523172
0.4,10,Overall mean,0.00494597461111808
0.4,20,Cohort 1 mean,0.00873849839093234
0.4,20,Cohort 2 mean,0.00644717598314485
0.4,20,Overall mean,0.00816566778898547
0.4,30,Cohort 1 mean,0.00860576425553799
0.4,30,Cohort 2 mean,0.00497522651001808
0.4,30,Overall mean,0.00769812981915802
0.4,40,Cohort 1 mean,0.2017371094456179
0.4,40,Cohort 2 mean,0.10538419411436914
0.4,40,Overall mean,0.17764888061280576
0.4,45,Cohort 1 mean,0.1201699362520482
0.4,45,Cohort 2 mean,0.19621174163896227
0.4,45,Overall mean,0.13918038759877668
0.4,35,Cohort 1 mean,0.00809280296641688
0.4,35,Cohort 2 mean,0.00735745705902955
0.4,35,Overall mean,0.00790896648957005
0.4,50,Cohort 1 mean,0.7286395644263384
0.4,50,Cohort 2 mean,0.7082075931836723
0.4,50,Overall mean,0.7235315716156719
0.4,70,Cohort 1 mean,0.7993771164945637
0.4,70,Cohort 2 mean,0.6970526123995177
0.4,70,Overall mean,0.7737959904708023
0.4,60,Cohort 1 mean,0.7779161665870612
0.4,60,Cohort 2 mean,0.8884822255076823
0.4,60,Overall mean,0.8055576813172165
0.4,90,Cohort 1 mean,0.9929041754130452
0.4,90,Cohort 2 mean,0.9932147147480104
0.4,90,Overall mean,0.9929818102467864
0.4,80,Cohort 1 mean,0.9119698973029836
0.4,80,Cohort 2 mean,0.9876082499372856
0.4,80,Overall mean,0.9308794854615592
0.4,10,Cohort 1 mean,0.00693874332262253
0.4,10,Cohort 2 mean,0.00779927813117897
0.4,10,Overall mean,0.00736901072690075
0.4,20,Cohort 1 mean,0.09135384829827284
0.4,20,Cohort 2 mean,0.01401064570088134
0.4,20,Overall mean,0.05268224699957706
0.4,35,Cohort 1 mean,0.01347805875535226
0.4,35,Cohort 2 mean,0.08616786626979236
0.4,35,Overall mean,0.04982296251257233
0.4,30,Cohort 1 mean,0.0050998105219303
0.4,30,Cohort 2 mean,0.00958089943644719
0.4,30,Overall mean,0.00734035497918874
0.4,40,Cohort 1 mean,0.20127546963039228
0.4,40,Cohort 2 mean,0.33008552040796146
0.4,40,Overall mean,0.2656804950191768
0.4,50,Cohort 1 mean,0.8513360906831154
0.4,50,Cohort 2 mean,0.6673561621751869
0.4,50,Overall mean,0.759346126429151
0.4,45,Cohort 1 mean,0.44672154793873
0.4,45,Cohort 2 mean,0.5572235514312545
0.4,45,Overall mean,0.5019725496849923
0.4,70,Cohort 1 mean,0.696180673222867
0.4,70,Cohort 2 mean,0.6539172199932536
0.4,70,Overall mean,0.6750489466080605
0.4,60,Cohort 1 mean,0.9401905741683162
0.4,60,Cohort 2 mean,0.9107736019899052
0.4,60,Overall mean,0.9254820880791106
0.4,80,Cohort 1 mean,0.939187132581768
0.4,80,Cohort 2 mean,0.7243113869425022
0.4,80,Overall mean,0.8317492597621351
0.4,90,Cohort 1 mean,0.99400953069161
0.4,90,Cohort 2 mean,0.9929630616618011
0.4,90,Overall mean,0.993486296176706
0.4,10,Cohort 1 mean,0.00640264551043225
0.4,10,Cohort 2 mean,0.0066982511194157
0.4,10,Overall mean,0.00662434971716984
0.4,20,Cohort 1 mean,0.00902527516362144
0.4,20,Cohort 2 mean,0.0071656653762899
0.4,20,Overall mean,0.00763056782312278
0.4,30,Cohort 1 mean,0.10437282913983705
0.4,30,Cohort 2 mean,0.2115554150891636
0.4,30,Overall mean,0.1847597686018319
0.4,40,Cohort 1 mean,0.334735881506744
0.4,40,Cohort 2 mean,0.24307907820189345
0.4,40,Overall mean,0.26599327902810604
0.4,35,Cohort 1 mean,0.01006394222426343
0.4,35,Cohort 2 mean,0.00811378447883338
0.4,35,Overall mean,0.00860132391519089
0.4,45,Cohort 1 mean,0.8270769381989151
0.4,45,Cohort 2 mean,0.8252746487559475
0.4,45,Overall mean,0.8257252211166894
0.4,60,Cohort 1 mean,0.9942907446304856
0.4,60,Cohort 2 mean,0.9927682484380286
0.4,60,Overall mean,0.9931488724861428
0.4,50,Cohort 1 mean,0.9950339568643412
0.4,50,Cohort 2 mean,0.991925274556305
0.4,50,Overall mean,0.992702445133314
0.4,70,Cohort 1 mean,0.7955948938893751
0.4,70,Cohort 2 mean,0.7181953288694026
0.4,70,Overall mean,0.7375452201243957
0.4,80,Cohort 1 mean,0.9931335852923616
0.4,80,Cohort 2 mean,0.9930942849059264
0.4,80,Overall mean,0.9931041100025352
0.4,90,Cohort 1 mean,0.9917198834173696
0.4,90,Cohort 2 mean,0.9891570663477424
0.4,90,Overall mean,0.9897977706151492
0.5,10,Cohort 1 mean,0.0048208042482566
0.5,10,Cohort 2 mean,0.00724105030423062
0.5,10,Overall mean,0.00542586576225011
0.5,20,Cohort 1 mean,0.00626912464722177
0.5,20,Cohort 2 mean,0.00784966563739293
0.5,20,Overall mean,0.00666425989476456
0.5,30,Cohort 1 mean,0.00773985103340778
0.5,30,Cohort 2 mean,0.01071176224505895
0.5,30,Overall mean,0.00848282883632057
0.5,35,Cohort 1 mean,0.28970540146376067
0.5,35,Cohort 2 mean,0.11007355702490344
0.5,35,Overall mean,0.24479744035404633
0.5,40,Cohort 1 mean,0.15206241844738594
0.5,40,Cohort 2 mean,0.19988266869607543
0.5,40,Overall mean,0.16401748100955832
0.5,45,Cohort 1 mean,0.616287891586661
0.5,45,Cohort 2 mean,0.5857124721603781
0.5,45,Overall mean,0.6086440367300903
0.5,60,Cohort 1 mean,0.5283463552880713
0.5,60,Cohort 2 mean,0.5791460124266109
0.5,60,Overall mean,0.5410462695727063
0.5,70,Cohort 1 mean,0.9065202982944164
0.5,70,Cohort 2 mean,0.9871523715025688
0.5,70,Overall mean,0.9266783165964548
0.5,50,Cohort 1 mean,0.9038195160633716
0.5,50,Cohort 2 mean,0.9866574398741732
0.5,50,Overall mean,0.9245289970160722
0.5,80,Cohort 1 mean,0.993711076713222
0.5,80,Cohort 2 mean,0.9910325629756284
0.5,80,Overall mean,0.9930414482788236
0.5,10,Cohort 1 mean,0.00694025255266721
0.5,10,Cohort 2 mean,0.0056928727753172
0.5,10,Overall mean,0.00631656266399221
0.5,90,Cohort 1 mean,0.994024874835764
0.5,90,Cohort 2 mean,0.9899553692059124
0.5,90,Overall mean,0.993007498428301
0.5,20,Cohort 1 mean,0.0097217312677569
0.5,20,Cohort 2 mean,0.00858155440644547
0.5,20,Overall mean,0.00915164283710119
0.5,30,Cohort 1 mean,0.17753192709630228
0.5,30,Cohort 2 mean,0.00832346046676597
0.5,30,Overall mean,0.09292769378153412
0.5,35,Cohort 1 mean,0.00655613279554342
0.5,35,Cohort 2 mean,0.00809682636960304
0.5,35,Overall mean,0.0073264795825732304
0.5,40,Cohort 1 mean,0.06282852042211227
0.5,40,Cohort 2 mean,0.14336783828331429
0.5,40,Overall mean,0.10309817935271326
0.5,50,Cohort 1 mean,0.6973515624078812
0.5,50,Cohort 2 mean,0.7787790547407799
0.5,50,Overall mean,0.7380653085743304
0.5,45,Cohort 1 mean,0.24613490470573884
0.5,45,Cohort 2 mean,0.23983973280514892
0.5,45,Overall mean,0.24298731875544388
0.5,60,Cohort 1 mean,0.8525953318179473
0.5,60,Cohort 2 mean,0.8918438713881308
0.5,60,Overall mean,0.872219601603039
0.5,70,Cohort 1 mean,0.9919360905623302
0.5,70,Cohort 2 mean,0.992460786437867
0.5,70,Overall mean,0.9921984385000986
0.5,80,Cohort 1 mean,0.993737149130426
0.5,80,Cohort 2 mean,0.9929147225339134
0.5,80,Overall mean,0.9933259358321698
0.5,90,Cohort 1 mean,0.9932602682169936
0.5,90,Cohort 2 mean,0.9937633462419004
0.5,90,Overall mean,0.9935118072294468
0.5,10,Cohort 1 mean,0.00442763209438968
0.5,10,Cohort 2 mean,0.00673211859131288
0.5,10,Overall mean,0.00615599696708208
0.5,20,Cohort 1 mean,0.00714392729723675
0.5,20,Cohort 2 mean,0.00569967611917507
0.5,20,Overall mean,0.00606073891369049
0.5,30,Cohort 1 mean,0.09041203014135372
0.5,30,Cohort 2 mean,0.09243846779806364
0.5,30,Overall mean,0.09193185838388618
0.5,35,Cohort 1 mean,0.00689727022809415
0.5,35,Cohort 2 mean,0.00660397298744412
0.5,35,Overall mean,0.00667729729760663
0.5,40,Cohort 1 mean,0.2627625327610004
0.5,40,Cohort 2 mean,0.2066300192791201
0.5,40,Overall mean,0.22066314764959025
0.5,50,Cohort 1 mean,0.11768726458678198
0.5,50,Cohort 2 mean,0.2729399980176423
0.5,50,Overall mean,0.23412681465992727
0.5,45,Cohort 1 mean,0.28914674555684244
0.5,45,Cohort 2 mean,0.2969548326728878
0.5,45,Overall mean,0.2950028108938765
0.5,60,Cohort 1 mean,0.7016116711676127
0.5,60,Cohort 2 mean,0.7458712812916672
0.5,60,Overall mean,0.7348063787606536
0.5,80,Cohort 1 mean,0.9578535001896714
0.5,80,Cohort 2 mean,0.8952832039094517
0.5,80,Overall mean,0.9109257779795068
0.5,70,Cohort 1 mean,0.9899261259645156
0.5,70,Cohort 2 mean,0.9941806018639856
0.5,70,Overall mean,0.9931169828891182
0.5,90,Cohort 1 mean,0.9880874319967696
0.5,90,Cohort 2 mean,0.9922403638473656
0.5,90,Overall mean,0.9912021308847168
0.6,20,Cohort 1 mean,0.0065710064542798
0.6,20,Cohort 2 mean,0.00712794423453551
0.6,20,Overall mean,0.00671024089934373
0.6,30,Cohort 1 mean,0.00728222328634464
0.6,30,Cohort 2 mean,0.0052957479620437
0.6,30,Overall mean,0.00678560445526941
0.6,10,Cohort 1 mean,0.00904318624851199
0.6,10,Cohort 2 mean,0.00754899856243657
0.6,10,Overall mean,0.00866963932699314
0.6,40,Cohort 1 mean,0.2990797775584072
0.6,40,Cohort 2 mean,0.20280490625514985
0.6,40,Overall mean,0.27501105973259293
0.6,35,Cohort 1 mean,0.332477831678709
0.6,35,Cohort 2 mean,0.32824201004431863
0.6,35,Overall mean,0.3314188762701113
0.6,45,Cohort 1 mean,0.11102428373048806
0.6,45,Cohort 2 mean,0.4809773929889587
0.6,45,Overall mean,0.2035125610451058
0.6,50,Cohort 1 mean,0.6558704833079133
0.6,50,Cohort 2 mean,0.12994175590322993
0.6,50,Overall mean,0.5243883014567424
0.6,70,Cohort 1 mean,0.9926019470157952
0.6,70,Cohort 2 mean,0.992310360544893
0.6,70,Overall mean,0.99252905039807
0.6,60,Cohort 1 mean,0.9000051077750136
0.6,60,Cohort 2 mean,0.929144441165293
0.6,60,Overall mean,0.9072899411225832
0.6,90,Cohort 1 mean,0.9958153372233424
0.6,90,Cohort 2 mean,0.9909445936769826
0.6,90,Overall mean,0.994597651336752
0.6,20,Cohort 1 mean,0.0047147983602495
0.6,20,Cohort 2 mean,0.00843147767517016
0.6,20,Overall mean,0.00657313801770983
0.6,10,Cohort 1 mean,0.0043351725641721
0.6,10,Cohort 2 mean,0.00810044874256001
0.6,10,Overall mean,0.00621781065336605
0.6,80,Cohort 1 mean,0.9938067036951792
0.6,80,Cohort 2 mean,0.992038100121051
0.6,80,Overall mean,0.9933645528016471
0.6,35,Cohort 1 mean,0.07704334407948123
0.6,35,Cohort 2 mean,0.211743322103859
0.6,35,Overall mean,0.1443933330916701
0.6,30,Cohort 1 mean,0.04616965466754826
0.6,30,Cohort 2 mean,0.35023131182821915
0.6,30,Overall mean,0.1982004832478837
0.6,40,Cohort 1 mean,0.0049941096806889
0.6,40,Cohort 2 mean,0.00582521293377667
0.6,40,Overall mean,0.00540966130723279
0.6,45,Cohort 1 mean,0.1351863651895917
0.6,45,Cohort 2 mean,0.10283022910922726
0.6,45,Overall mean,0.11900829714940948
0.6,50,Cohort 1 mean,0.7243820178338386
0.6,50,Cohort 2 mean,0.5487646386949504
0.6,50,Overall mean,0.6365733282643944
0.6,60,Cohort 1 mean,0.8524677152899006
0.6,60,Cohort 2 mean,0.8932561698746
0.6,60,Overall mean,0.8728619425822501
0.6,10,Cohort 1 mean,0.00902888623691539
0.6,10,Cohort 2 mean,0.00761319725628803
0.6,10,Overall mean,0.00796711950144487
0.6,20,Cohort 1 mean,0.0106053663964247
0.6,20,Cohort 2 mean,0.00861927927641039
0.6,20,Overall mean,0.00911580105641396
0.6,80,Cohort 1 mean,0.9919778388128124
0.6,80,Cohort 2 mean,0.991716090293412
0.6,80,Overall mean,0.9918469645531124
0.6,90,Cohort 1 mean,0.9923167097070452
0.6,90,Cohort 2 mean,0.9931344296816468
0.6,90,Overall mean,0.9927255696943462
0.6,70,Cohort 1 mean,0.991189710238138
0.6,70,Cohort 2 mean,0.9907978173299344
0.6,70,Overall mean,0.9909937637840364
0.6,30,Cohort 1 mean,0.00916658463525595
0.6,30,Cohort 2 mean,0.0096797659227975
0.6,30,Overall mean,0.00955147060091211
0.6,35,Cohort 1 mean,0.00605028751362712
